(52407, 20856, 1.0)
(52407, 41432, 1.0)
(52407, 24425, 1.0)
(52407, 93216, 1.0)
(52407, 35599, 1.0)
(52407, 4834, 1.0)
(52407, 24601, 1.0)
(52407, 46038, 1.0)
(52407, 53613, 1.0)
(52407, 48744, 1.0)
(52407, 71619, 1.0)
(52407, 72145, 1.0)
(52407, 98416, 1.0)
(31202, 82744, 1.0)
(31202, 69075, 1.0)
(31202, 4707, 1.0)
(31202, 58873, 1.0)
(31202, 47027, 1.0)
(31202, 67808, 1.0)
(31202, 22900, 1.0)
(31202, 89448, 1.0)
(31202, 64216, 1.0)
(31202, 19879, 1.0)
(31202, 74272, 1.0)
(31202, 18695, 1.0)
(31202, 65677, 1.0)
(31202, 37375, 1.0)
(31202, 74627, 1.0)
(31202, 9714, 1.0)
(31202, 81415, 1.0)
(31202, 57035, 1.0)
(31202, 82751, 1.0)
(31202, 23594, 1.0)
(82744, 69075, 1.0)
(82744, 4707, 1.0)
(82744, 58873, 1.0)
(82744, 47027, 1.0)
(82744, 67808, 1.0)
(82744, 22900, 1.0)
(82744, 89448, 1.0)
(82744, 64216, 1.0)
(82744, 19879, 1.0)
(82744, 74272, 1.0)
(82744, 18695, 1.0)
(82744, 65677, 1.0)
(82744, 37375, 1.0)
(82744, 74627, 1.0)
(82744, 9714, 1.0)
(82744, 81415, 1.0)
(82744, 57035, 1.0)
(82744, 82751, 1.0)
(82744, 23594, 1.0)
(82776, 83813, 1.0)
(82776, 43901, 1.0)
(82776, 26252, 1.0)
(82776, 31394, 1.0)
(82776, 27424, 1.0)
(15641, 35825, 1.0)
(15641, 51119, 1.0)
(15641, 31135, 1.0)
(15641, 90973, 1.0)
(15641, 81808, 1.0)
(28003, 91865, 1.0)
(28003, 61475, 1.0)
(28003, 43373, 1.0)
(70512, 91105, 1.0)
(70512, 91934, 1.0)
(70512, 86870, 1.0)
(70512, 97825, 1.0)
(70512, 43155, 1.0)
(70512, 89363, 1.0)
(70512, 86751, 1.0)
(70512, 80827, 1.0)
(70512, 97485, 1.0)
(20500, 31935, 1.0)
(67941, 88032, 1.0)
(67941, 12160, 1.0)
(67941, 25487, 1.0)
(67941, 25229, 1.0)
(67941, 28772, 1.0)
(67941, 20856, 1.0)
(67941, 41432, 1.0)
(67941, 24425, 1.0)
(67941, 93216, 1.0)
(67941, 35599, 1.0)
(67941, 4834, 1.0)
(67941, 24601, 1.0)
(67941, 46038, 1.0)
(67941, 53613, 1.0)
(67941, 48744, 1.0)
(67941, 71619, 1.0)
(67941, 72145, 1.0)
(67941, 98416, 1.0)
(63243, 56310, 1.0)
(27103, 56843, 1.0)
(27103, 5817, 1.0)
(83813, 43901, 1.0)
(83813, 26252, 1.0)
(83813, 31394, 1.0)
(83813, 27424, 1.0)
(20643, 57489, 1.0)
(94266, 35386, 1.0)
(43901, 26252, 1.0)
(43901, 31394, 1.0)
(43901, 27424, 1.0)
(69564, 36265, 1.0)
(69075, 4707, 1.0)
(69075, 58873, 1.0)
(69075, 47027, 1.0)
(69075, 67808, 1.0)
(69075, 22900, 1.0)
(69075, 89448, 1.0)
(69075, 64216, 1.0)
(69075, 19879, 1.0)
(69075, 74272, 1.0)
(69075, 18695, 1.0)
(69075, 65677, 1.0)
(69075, 37375, 1.0)
(69075, 74627, 1.0)
(69075, 9714, 1.0)
(69075, 81415, 1.0)
(69075, 57035, 1.0)
(69075, 82751, 1.0)
(69075, 23594, 1.0)
(35825, 51119, 1.0)
(35825, 31135, 1.0)
(35825, 90973, 1.0)
(35825, 81808, 1.0)
(37293, 36959, 1.0)
(37293, 3002, 1.0)
(37293, 61779, 1.0)
(37293, 72463, 1.0)
(88032, 12160, 1.0)
(88032, 25487, 1.0)
(88032, 25229, 1.0)
(88032, 28772, 1.0)
(88032, 20856, 1.0)
(88032, 41432, 1.0)
(88032, 24425, 1.0)
(88032, 93216, 1.0)
(88032, 35599, 1.0)
(88032, 4834, 1.0)
(88032, 24601, 1.0)
(88032, 46038, 1.0)
(88032, 53613, 1.0)
(88032, 48744, 1.0)
(88032, 71619, 1.0)
(88032, 72145, 1.0)
(88032, 98416, 1.0)
(60831, 14919, 1.0)
(31942, 64508, 1.0)
(12160, 25487, 1.0)
(12160, 25229, 1.0)
(12160, 28772, 1.0)
(12160, 20856, 1.0)
(12160, 41432, 1.0)
(12160, 24425, 1.0)
(12160, 93216, 1.0)
(12160, 35599, 1.0)
(12160, 4834, 1.0)
(12160, 24601, 1.0)
(12160, 46038, 1.0)
(12160, 53613, 1.0)
(12160, 48744, 1.0)
(12160, 71619, 1.0)
(12160, 72145, 1.0)
(12160, 98416, 1.0)
(60681, 32538, 1.0)
(25487, 25229, 1.0)
(25487, 28772, 1.0)
(25487, 20856, 1.0)
(25487, 41432, 1.0)
(25487, 24425, 1.0)
(25487, 93216, 1.0)
(25487, 35599, 1.0)
(25487, 4834, 1.0)
(25487, 24601, 1.0)
(25487, 46038, 1.0)
(25487, 53613, 1.0)
(25487, 48744, 1.0)
(25487, 71619, 1.0)
(25487, 72145, 1.0)
(25487, 98416, 1.0)
(78902, 6140, 1.0)
(36959, 3002, 1.0)
(36959, 61779, 1.0)
(36959, 72463, 1.0)
(4707, 58873, 1.0)
(4707, 47027, 1.0)
(4707, 67808, 1.0)
(4707, 22900, 1.0)
(4707, 89448, 1.0)
(4707, 64216, 1.0)
(4707, 19879, 1.0)
(4707, 74272, 1.0)
(4707, 18695, 1.0)
(4707, 65677, 1.0)
(4707, 37375, 1.0)
(4707, 74627, 1.0)
(4707, 9714, 1.0)
(4707, 81415, 1.0)
(4707, 57035, 1.0)
(4707, 82751, 1.0)
(4707, 23594, 1.0)
(58873, 47027, 1.0)
(58873, 67808, 1.0)
(58873, 22900, 1.0)
(58873, 89448, 1.0)
(58873, 64216, 1.0)
(58873, 19879, 1.0)
(58873, 74272, 1.0)
(58873, 18695, 1.0)
(58873, 65677, 1.0)
(58873, 37375, 1.0)
(58873, 74627, 1.0)
(58873, 9714, 1.0)
(58873, 81415, 1.0)
(58873, 57035, 1.0)
(58873, 82751, 1.0)
(58873, 23594, 1.0)
(94248, 56515, 1.0)
(94248, 49683, 1.0)
(3002, 61779, 1.0)
(3002, 72463, 1.0)
(25229, 28772, 1.0)
(25229, 20856, 1.0)
(25229, 41432, 1.0)
(25229, 24425, 1.0)
(25229, 93216, 1.0)
(25229, 35599, 1.0)
(25229, 4834, 1.0)
(25229, 24601, 1.0)
(25229, 46038, 1.0)
(25229, 53613, 1.0)
(25229, 48744, 1.0)
(25229, 71619, 1.0)
(25229, 72145, 1.0)
(25229, 98416, 1.0)
(28772, 20856, 1.0)
(28772, 41432, 1.0)
(28772, 24425, 1.0)
(28772, 93216, 1.0)
(28772, 35599, 1.0)
(28772, 4834, 1.0)
(28772, 24601, 1.0)
(28772, 46038, 1.0)
(28772, 53613, 1.0)
(28772, 48744, 1.0)
(28772, 71619, 1.0)
(28772, 72145, 1.0)
(28772, 98416, 1.0)
(56843, 5817, 1.0)
(42821, 97769, 1.0)
(74042, 58030, 1.0)
(23542, 11278, 1.0)
(20856, 41432, 1.0)
(20856, 24425, 1.0)
(20856, 93216, 1.0)
(20856, 35599, 1.0)
(20856, 4834, 1.0)
(20856, 24601, 1.0)
(20856, 46038, 1.0)
(20856, 53613, 1.0)
(20856, 48744, 1.0)
(20856, 71619, 1.0)
(20856, 72145, 1.0)
(20856, 98416, 1.0)
(76445, 32984, 1.0)
(91865, 61475, 1.0)
(91865, 43373, 1.0)
(41432, 24425, 1.0)
(41432, 93216, 1.0)
(41432, 35599, 1.0)
(41432, 4834, 1.0)
(41432, 24601, 1.0)
(41432, 46038, 1.0)
(41432, 53613, 1.0)
(41432, 48744, 1.0)
(41432, 71619, 1.0)
(41432, 72145, 1.0)
(41432, 98416, 1.0)
(703, 86648, 1.0)
(703, 7666, 1.0)
(48582, 58368, 1.0)
(48582, 77335, 1.0)
(48582, 35768, 1.0)
(58368, 77335, 1.0)
(58368, 35768, 1.0)
(76437, 10510, 1.0)
(76437, 28561, 1.0)
(76437, 89361, 1.0)
(76437, 2722, 1.0)
(76437, 517, 1.0)
(76437, 59392, 1.0)
(76437, 78317, 1.0)
(76437, 14499, 1.0)
(76437, 34451, 1.0)
(76437, 68718, 1.0)
(26252, 31394, 1.0)
(26252, 27424, 1.0)
(10510, 28561, 1.0)
(10510, 89361, 1.0)
(10510, 2722, 1.0)
(10510, 517, 1.0)
(10510, 59392, 1.0)
(10510, 78317, 1.0)
(10510, 14499, 1.0)
(10510, 34451, 1.0)
(10510, 68718, 1.0)
(47027, 67808, 1.0)
(47027, 22900, 1.0)
(47027, 89448, 1.0)
(47027, 64216, 1.0)
(47027, 19879, 1.0)
(47027, 74272, 1.0)
(47027, 18695, 1.0)
(47027, 65677, 1.0)
(47027, 37375, 1.0)
(47027, 74627, 1.0)
(47027, 9714, 1.0)
(47027, 81415, 1.0)
(47027, 57035, 1.0)
(47027, 82751, 1.0)
(47027, 23594, 1.0)
(67808, 22900, 1.0)
(67808, 89448, 1.0)
(67808, 64216, 1.0)
(67808, 19879, 1.0)
(67808, 74272, 1.0)
(67808, 18695, 1.0)
(67808, 65677, 1.0)
(67808, 37375, 1.0)
(67808, 74627, 1.0)
(67808, 9714, 1.0)
(67808, 81415, 1.0)
(67808, 57035, 1.0)
(67808, 82751, 1.0)
(67808, 23594, 1.0)
(51119, 31135, 1.0)
(51119, 90973, 1.0)
(51119, 81808, 1.0)
(28561, 89361, 1.0)
(28561, 2722, 1.0)
(28561, 517, 1.0)
(28561, 59392, 1.0)
(28561, 78317, 1.0)
(28561, 14499, 1.0)
(28561, 34451, 1.0)
(28561, 68718, 1.0)
(89361, 2722, 1.0)
(89361, 517, 1.0)
(89361, 59392, 1.0)
(89361, 78317, 1.0)
(89361, 14499, 1.0)
(89361, 34451, 1.0)
(89361, 68718, 1.0)
(22900, 89448, 1.0)
(22900, 64216, 1.0)
(22900, 19879, 1.0)
(22900, 74272, 1.0)
(22900, 18695, 1.0)
(22900, 65677, 1.0)
(22900, 37375, 1.0)
(22900, 74627, 1.0)
(22900, 9714, 1.0)
(22900, 81415, 1.0)
(22900, 57035, 1.0)
(22900, 82751, 1.0)
(22900, 23594, 1.0)
(61779, 72463, 1.0)
(91105, 91934, 1.0)
(91105, 86870, 1.0)
(91105, 97825, 1.0)
(91105, 43155, 1.0)
(91105, 89363, 1.0)
(91105, 86751, 1.0)
(91105, 80827, 1.0)
(91105, 97485, 1.0)
(2722, 517, 1.0)
(2722, 59392, 1.0)
(2722, 78317, 1.0)
(2722, 14499, 1.0)
(2722, 34451, 1.0)
(2722, 68718, 1.0)
(89448, 64216, 1.0)
(89448, 19879, 1.0)
(89448, 74272, 1.0)
(89448, 18695, 1.0)
(89448, 65677, 1.0)
(89448, 37375, 1.0)
(89448, 74627, 1.0)
(89448, 9714, 1.0)
(89448, 81415, 1.0)
(89448, 57035, 1.0)
(89448, 82751, 1.0)
(89448, 23594, 1.0)
(64216, 19879, 1.0)
(64216, 74272, 1.0)
(64216, 18695, 1.0)
(64216, 65677, 1.0)
(64216, 37375, 1.0)
(64216, 74627, 1.0)
(64216, 9714, 1.0)
(64216, 81415, 1.0)
(64216, 57035, 1.0)
(64216, 82751, 1.0)
(64216, 23594, 1.0)
(517, 59392, 1.0)
(517, 78317, 1.0)
(517, 14499, 1.0)
(517, 34451, 1.0)
(517, 68718, 1.0)
(91934, 86870, 1.0)
(91934, 97825, 1.0)
(91934, 43155, 1.0)
(91934, 89363, 1.0)
(91934, 86751, 1.0)
(91934, 80827, 1.0)
(91934, 97485, 1.0)
(24425, 93216, 1.0)
(24425, 35599, 1.0)
(24425, 4834, 1.0)
(24425, 24601, 1.0)
(24425, 46038, 1.0)
(24425, 53613, 1.0)
(24425, 48744, 1.0)
(24425, 71619, 1.0)
(24425, 72145, 1.0)
(24425, 98416, 1.0)
(59392, 78317, 1.0)
(59392, 14499, 1.0)
(59392, 34451, 1.0)
(59392, 68718, 1.0)
(46129, 30338, 1.0)
(19879, 74272, 1.0)
(19879, 18695, 1.0)
(19879, 65677, 1.0)
(19879, 37375, 1.0)
(19879, 74627, 1.0)
(19879, 9714, 1.0)
(19879, 81415, 1.0)
(19879, 57035, 1.0)
(19879, 82751, 1.0)
(19879, 23594, 1.0)
(74272, 18695, 1.0)
(74272, 65677, 1.0)
(74272, 37375, 1.0)
(74272, 74627, 1.0)
(74272, 9714, 1.0)
(74272, 81415, 1.0)
(74272, 57035, 1.0)
(74272, 82751, 1.0)
(74272, 23594, 1.0)
(18695, 65677, 1.0)
(18695, 37375, 1.0)
(18695, 74627, 1.0)
(18695, 9714, 1.0)
(18695, 81415, 1.0)
(18695, 57035, 1.0)
(18695, 82751, 1.0)
(18695, 23594, 1.0)
(31135, 90973, 1.0)
(31135, 81808, 1.0)
(56515, 49683, 1.0)
(78317, 14499, 1.0)
(78317, 34451, 1.0)
(78317, 68718, 1.0)
(65677, 37375, 1.0)
(65677, 74627, 1.0)
(65677, 9714, 1.0)
(65677, 81415, 1.0)
(65677, 57035, 1.0)
(65677, 82751, 1.0)
(65677, 23594, 1.0)
(86870, 97825, 1.0)
(86870, 43155, 1.0)
(86870, 89363, 1.0)
(86870, 86751, 1.0)
(86870, 80827, 1.0)
(86870, 97485, 1.0)
(31394, 27424, 1.0)
(37375, 74627, 1.0)
(37375, 9714, 1.0)
(37375, 81415, 1.0)
(37375, 57035, 1.0)
(37375, 82751, 1.0)
(37375, 23594, 1.0)
(93216, 35599, 1.0)
(93216, 4834, 1.0)
(93216, 24601, 1.0)
(93216, 46038, 1.0)
(93216, 53613, 1.0)
(93216, 48744, 1.0)
(93216, 71619, 1.0)
(93216, 72145, 1.0)
(93216, 98416, 1.0)
(35599, 4834, 1.0)
(35599, 24601, 1.0)
(35599, 46038, 1.0)
(35599, 53613, 1.0)
(35599, 48744, 1.0)
(35599, 71619, 1.0)
(35599, 72145, 1.0)
(35599, 98416, 1.0)
(97825, 43155, 1.0)
(97825, 89363, 1.0)
(97825, 86751, 1.0)
(97825, 80827, 1.0)
(97825, 97485, 1.0)
(74627, 9714, 1.0)
(74627, 81415, 1.0)
(74627, 57035, 1.0)
(74627, 82751, 1.0)
(74627, 23594, 1.0)
(9714, 81415, 1.0)
(9714, 57035, 1.0)
(9714, 82751, 1.0)
(9714, 23594, 1.0)
(81415, 57035, 1.0)
(81415, 82751, 1.0)
(81415, 23594, 1.0)
(61475, 43373, 1.0)
(57035, 82751, 1.0)
(57035, 23594, 1.0)
(14499, 34451, 1.0)
(14499, 68718, 1.0)
(4834, 24601, 1.0)
(4834, 46038, 1.0)
(4834, 53613, 1.0)
(4834, 48744, 1.0)
(4834, 71619, 1.0)
(4834, 72145, 1.0)
(4834, 98416, 1.0)
(86648, 7666, 1.0)
(77335, 35768, 1.0)
(90973, 81808, 1.0)
(24601, 46038, 1.0)
(24601, 53613, 1.0)
(24601, 48744, 1.0)
(24601, 71619, 1.0)
(24601, 72145, 1.0)
(24601, 98416, 1.0)
(43155, 89363, 1.0)
(43155, 86751, 1.0)
(43155, 80827, 1.0)
(43155, 97485, 1.0)
(89363, 86751, 1.0)
(89363, 80827, 1.0)
(89363, 97485, 1.0)
(46038, 53613, 1.0)
(46038, 48744, 1.0)
(46038, 71619, 1.0)
(46038, 72145, 1.0)
(46038, 98416, 1.0)
(53613, 48744, 1.0)
(53613, 71619, 1.0)
(53613, 72145, 1.0)
(53613, 98416, 1.0)
(82751, 23594, 1.0)
(48744, 71619, 1.0)
(48744, 72145, 1.0)
(48744, 98416, 1.0)
(71619, 72145, 1.0)
(71619, 98416, 1.0)
(86751, 80827, 1.0)
(86751, 97485, 1.0)
(80827, 97485, 1.0)
(34451, 68718, 1.0)
(72145, 98416, 1.0)
